SMILES,Kow,Kowwin,Wildman-Crippen LogP
CC(Cl)(Cl)Cl,2.49,2.68,2.376500000000001
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.85,2.04,3.247300000000002
CC[N+](CC)(CC)CC.[Br-],-2.82,-2.22,-1.1131999999999982
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.05,0.72,1.5261
CC(C)C(N)C(=O)O,-2.26,-2.08,0.0543
CC(O)C(N)C(=O)O,-2.94,-3.04,-1.2208999999999997
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,5.08,5.67,5.205900000000002
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,6.02,5.87,5.929000000000003
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.51,6.0,6.187900000000003
CNCCC=C1c2ccccc2CCc2ccccc21,4.51,4.74,3.826400000000003
Nc1ncnc2[nH]cnc12,-0.09,-0.73,-0.0648999999999999
CCC(C)C(N)C(=O)O,-1.72,-1.59,0.4443999999999999
Nc1nc2[nH]cnc2c(=O)[nH]1,-0.91,-1.05,-0.7716000000000005
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.89,1.82,1.6254000000000004
O=C(O)c1ccc(Cl)cc1,2.65,2.52,2.0382
N=C(N)NCCCC(N)C(=O)O,-4.2,-4.0,-1.338429999999999
C,1.09,0.78,0.6361
CBr,1.19,1.18,1.0111
CC,1.81,1.32,1.0262
C=C,1.13,1.27,0.8022
C#C,0.37,0.5,0.2493999999999999
CCl,0.91,1.09,0.855
CI,1.51,1.59,1.0512
CN,-0.57,-0.64,-0.4251
C#N,-0.25,-0.69,0.13978
BrCBr,1.7,1.52,1.7337
CCBr,1.61,1.67,1.4012
ClCBr,1.41,1.43,1.5776
CCC,2.36,1.81,1.4163
C#CC,0.94,1.04,0.6395
CCCl,1.43,1.58,1.2451
CCI,2.0,2.08,1.4413
CCN,-0.13,-0.15,-0.0349999999999998
CC#N,-0.34,-0.15,0.52988
CC=O,-0.34,-0.17,0.2052
ClCCl,1.25,1.34,1.4215
FCF,0.2,0.71,0.8829
ICI,2.3,2.35,1.8139
NC=O,-1.51,-1.61,-0.8985000000000001
S=C=S,1.94,1.94,1.0181
C1CC1,1.72,1.7,1.1703
C1CO1,-0.3,-0.05,0.0166
BrC(Br)Br,2.4,1.79,2.4547
CC(C)Br,2.14,2.08,1.7897
ClC(Cl)Br,2.0,1.61,2.1425
CC(C)C,2.76,2.23,1.6623
CC(C)Cl,1.9,2.0,1.6336
CC(C)I,2.89,2.5,1.8298
CC(C)N,0.26,0.27,0.3535
CC(Cl)Cl,1.79,1.76,1.81
C=C(Cl)Cl,2.13,2.12,1.9352
CC(F)F,0.75,1.13,1.2714
C=C(F)F,1.24,1.24,1.3965999999999998
FC(Cl)Cl,1.55,1.21,1.7171
FC(F)Cl,1.08,0.89,1.4478
FC(F)F,0.64,0.58,1.1785
CN(C)C,0.16,0.04,0.1777999999999999
C[N+](=O)[O-],-0.35,-0.04,-0.1071
CC1CO1,0.03,0.37,0.4051
FC(F)(F)Br,1.86,1.59,1.9011
CC(C)(C)N,0.4,0.72,0.7436
CC(C)(C)O,0.35,0.73,0.7771999999999999
FC(Cl)(Cl)Cl,2.53,2.13,2.2836
FC(F)(Cl)Cl,2.16,1.82,2.0143
FC(F)(F)Cl,1.65,1.5,1.745
FC(F)(F)F,1.18,1.19,1.4756999999999998
C[Si](C)(C)C,3.24,2.72,1.9544
OCC(Br)(Br)Br,2.1,1.48,1.8172
CCC(C)(C)C,3.82,3.18,2.442500000000001
CC(C)(C)CO,1.31,1.22,1.0248
CCC(C)(C)O,0.89,1.22,1.1673
O=CC(Cl)(Cl)Cl,0.99,1.19,1.5555
OCC(F)(F)F,0.41,0.27,0.5410000000000001
CC(=O)C(C)(C)C,1.2,1.13,1.6215
CC(C)(C)C(=O)O,1.48,1.45,1.1171
CC(Cl)(Cl)C(=O)O,0.7799999999999999,1.68,1.2648
ClC(Cl)C(Cl)(Cl)Cl,3.22,3.11,3.1603000000000003
O=C(O)C(Cl)(Cl)Cl,1.33,1.44,1.4412
O=[N+]([O-])C(Cl)(Cl)Cl,2.09,1.32,1.5908
FC(F)(Cl)C(F)(Cl)Cl,3.16,3.09,2.9189
FC(F)(Cl)C(F)(F)Cl,2.82,2.78,2.6495999999999995
FC(F)(F)C(F)(F)F,2.0,2.15,2.111
CC12CCC(CC1=O)C2(C)C,2.38,3.04,2.401700000000001
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,2.53,2.69,2.4188000000000005
COC(F)(F)C(Cl)Cl,2.21,2.02,2.0293
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0.83,0.1,0.7451999999999994
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,2.38,2.49,3.332200000000002
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,6.1,5.86,5.2415
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,1.19,1.28,1.5011
C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,1.51,2.03,0.8810999999999996
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1.97,2.36,1.3510999999999995
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,2.1,2.0,1.3894
CCCC(C)C1(CC)C(=O)N=C(S)NC1=O,2.85,2.87,1.7612
CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.97,1.02,0.4047999999999999
ClC(c1ccccc1)(c1ccccc1)c1ccccc1,5.25,5.58,5.217300000000003
OC(c1ccccc1)(c1ccccc1)c1ccccc1,3.68,4.38,3.970800000000003
O=C(O)C(O)(c1ccccc1)c1ccccc1,2.3,2.24,2.0071000000000003
CC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.91,0.84,0.3103000000000001
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.93,4.17,4.292000000000004
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1.15,1.38,0.5709000000000001
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0.24,0.45,1.0271
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,3.11,3.41,3.080400000000002
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,2.89,3.06,3.560100000000002
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,4.69,4.89,4.331900000000004
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,2.83,3.45,2.806700000000001
CCC1(c2ccccc2)CCC(=O)NC1=O,1.9,1.74,1.771
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,3.23,3.23,1.5159999999999998
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.73,1.59,0.9389999999999998
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,2.46,2.57,1.7191999999999998
CCC1(CC)C(=O)NC(=S)NC1=O,1.5,1.47,0.3236999999999997
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.85,1.01,0.9242000000000008
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,5.04,4.63,4.5523
CCC(Br)(CC)C(=O)NC(N)=O,1.54,1.52,1.1349999999999998
CCC1(C)CC(=O)NC1=O,0.38,0.51,0.4491999999999999
CC1(C)NC(=O)NC1=O,-0.48,-0.27,-0.3956000000000001
CCOP(=O)(C#N)N(C)C,0.38,0.29,1.25868
O=C(O)CC(O)(CC(=O)O)C(=O)O,-1.64,-1.67,-1.2485000000000004
CCC(CO)(CO)CO,-1.48,0.19,-0.6403000000000001
C#CC1(O)CCCCC1,1.73,1.81,1.3148
CCOP(=O)(CC)OCC,0.66,0.89,2.2724
CCOP(=O)(OCC)OCC,0.8,0.87,2.204
CCCCSP(=O)(SCCCC)SCCCC,5.7,5.75,6.694400000000005
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,3.75,3.0,4.594400000000005
CC1=CC(=O)CC(C)(C)C1,1.7,2.62,2.3218000000000005
CCO[Si](C)(C)OCC,0.61,1.57,1.7612
CC(C)(C#N)N=NC(C)(C)C#N,1.1,2.87,2.04296
C=CC(C)(O)CCC=C(C)C,2.97,3.38,2.6698000000000013
C=CC(=C)C,2.42,2.58,1.7485
CC(C)CN,0.73,0.76,0.6011000000000001
CC(C)C#N,0.46,0.76,1.16598
CC(C)CO,0.76,0.77,0.6347
CCC(C)Cl,2.33,2.49,2.0237
CC(Cl)CCl,1.98,2.25,1.8525
CCC(C)O,0.61,0.77,0.7771999999999999
CCC(C)=O,0.29,0.26,0.9854
CC(O)CN,-0.96,-1.19,-0.6741000000000001
CC(O)C#N,-0.94,-1.19,-0.10922
ClCC(Cl)Cl,1.89,2.01,2.0289
ClC=C(Cl)Cl,2.42,2.47,2.5017000000000005
CCC(N)=O,-0.66,-0.67,-0.1182999999999999
C=CC(N)=O,-0.67,-0.81,-0.3423
NC(=O)CCl,-0.53,-0.58,-0.2895000000000001
O=C(O)CBr,0.41,0.43,0.4659
CCC(=O)O,0.33,0.58,0.481
C=CC(=O)O,0.35,0.44,0.2569999999999999
O=C(O)CCl,0.22,0.34,0.3098
O=C(O)CO,-1.11,-1.07,-0.9367
CNC(C)=O,-1.05,-0.7,-0.2477
COC(C)=O,0.18,0.37,0.1793
CC[N+](=O)[O-],0.18,0.45,0.2829999999999999
CC(C)C(C)C,3.42,3.14,2.2984
CC(C)C(=O)O,0.94,1.0,0.727
ClC(Cl)C(Cl)Cl,2.39,2.19,2.5938
C=C(C)C(N)=O,-1.11,-0.26,0.0478000000000001
C=C(C)C(=O)O,0.93,0.99,0.6471
O=C(O)C(Cl)Cl,0.92,0.52,0.8747
CC(C)[N+](=O)[O-],0.93,0.87,0.6715
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,-0.9,-2.87,-1.2435999999999992
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,3.32,3.64,3.423700000000002
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.97,0.77,1.6838000000000002
Cc1ccc(S(=O)(=O)N(C)N=O)cc1,0.58,0.92,1.29692
NNS(=O)(=O)c1ccccc1,-0.14,0.01,-0.1614000000000002
CC(=O)OC(C)(C)C1CC=C(C)CC1,3.96,4.34,3.0745000000000013
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.32,0.2,0.8681999999999999
CCOS(=O)(=O)c1ccc(C)cc1,1.81,1.96,1.72022
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,5.5,5.88,4.805200000000005
CC1=CCC2CC1C2(C)C,4.583333333333334,4.27,2.9987000000000013
CCC(Br)C(=O)O,1.42,1.34,1.2445
CCC(N)C(=O)O,-2.54,-2.5,-0.1916999999999999
C=C(C)C(=O)OC,1.38,1.28,0.7355
CN(C)C(=N)N(C)C,0.41,-0.28,0.0443699999999998
Nc1c(S(=O)(=O)O)ccc2ccccc12,-0.97,-0.91,1.6687
O=C1NS(=O)(=O)c2ccccc21,0.91,0.45,0.1186999999999999
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-1.7,-1.42,1.5148000000000004
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,4.3,4.31,3.6199400000000033
Nc1ccc2ccccc2c1S(=O)(=O)O,-1.16,-0.91,1.6687
Cc1cccc(C)c1[N+](=O)[O-],2.95,2.91,2.21164
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,2.02,3.52,3.4487000000000028
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,2.7,2.23,3.609600000000002
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],1.95,1.85,3.928700000000004
OCc1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,3.27,3.49,3.7703000000000015
O=C1c2ccccc2-c2cccc3cccc1c23,4.81,4.73,4.051200000000002
O=C(O)C1c2ccccc2Oc2ccccc21,2.23,3.36,3.0088000000000017
CNc1cccc2c1C(=O)c1ccccc1C2=O,4.1,4.07,2.5037000000000003
Nc1cccc2c1C(=O)c1ccccc1C2=O,3.74,3.53,2.0442
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,4.270000000000001,4.85,4.083000000000003
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.64,5.03,4.8618
O=C1C(=O)c2cccc3cccc1c23,1.95,2.97,2.2188
O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.64,4.35,4.209900000000002
O=C1c2ccccc2C(=O)C1c1ccccc1,2.9,2.81,2.849400000000001
O=C1CCC(=O)N1c1ccccc1,0.06,0.16,1.34
c1cc2c3c(cccc3c1)CC2,3.92,4.15,2.938400000000001
Cc1c[nH]c2ccccc12,2.6,2.6,2.4763200000000003
Cc1cccc(C(=O)O)c1O,2.86,2.79,1.39882
Cc1cccc([N+](=O)[O-])c1C,2.83,2.91,2.21164
Cc1c(Cl)cccc1[N+](=O)[O-],3.09,3.0,2.556620000000001
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3.5,5.06,4.477900000000005
Cn1ccc(=O)c2ccccc21,0.44,1.84,1.5385
Oc1cccc2c(O)cccc12,1.94,2.21,2.251000000000001
Cn1cnc2c1c(=O)[nH]c(=O)n2C,-0.78,-0.05,-1.0397000000000003
O=C1C=C(O)C(=O)c2ccccc21,1.38,0.78,1.5075
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,4.1,4.31,3.703300000000002
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-1.46,-1.05,-1.7235599999999995
Cc1ccccc1C(OCCN(C)C)c1ccccc1,3.77,3.65,3.662620000000003
CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,6.46,6.19,5.674600000000005
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.44,4.5,4.530100000000004
O=C1C(=O)c2ccccc2-c2ccccc21,2.52,3.56,2.7326000000000006
CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,4.37,4.38,3.024400000000001
O=C1c2ccccc2C(=O)c2ccccc21,3.39,3.34,2.4620000000000006
CCOC(=O)c1ccccc1C(=O)OCC,2.42,2.65,2.04
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,4.11,4.46,3.3122000000000025
CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.5,4.61,3.600400000000003
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,6.82,6.57,5.160800000000005
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,9.05,10.5,8.281600000000006
O=S(=O)(O)c1ccc(O)c2ccccc12,-0.44,-0.47,1.7921
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,4.71,4.98,4.487000000000004
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,4.0,4.15,3.9268000000000023
c1ccc2c(c1)ccc1ccccc12,4.46,4.35,3.993000000000002
c1ccc2c(c1)ccc1ncccc12,3.43,3.32,3.388000000000001
Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,-0.8500000000000002,0.25,-0.3863000000000001
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.2,3.36,3.273900000000001
O=C1NC(=O)c2ccccc21,1.15,1.3,0.5702
O=C1OC(=O)c2ccccc21,1.6,2.07,0.9972
COc1c(N)cccc1[N+](=O)[O-],1.78,1.55,1.1856
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,4.73,4.84,4.000500000000003
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,4.4,4.04,3.4853000000000023
COc1cc([N+](=O)[O-])c2ncccc2c1,1.87,2.04,2.1516
CCn1c2ccccc2c2ccccc21,4.49,4.33,3.8144000000000022
O=NN(c1ccccc1)c1ccccc1,3.13,3.16,3.5061000000000018
CCN1C(=O)NC(c2ccccc2)C1=O,1.05,1.19,1.2994
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-],-1.78,-2.64,-1.0140999999999984
COP(=S)(OC)SCn1nnc2ccccc2c1=O,2.75,2.53,1.9995
NNc1nncc2ccccc12,1.0,0.77,0.9153999999999998
O=C(O)c1cccc2ccccc12,3.1,3.05,2.5380000000000003
CN(C)c1cccc2ccccc12,3.46,3.35,2.905800000000001
O=[N+]([O-])c1cccc2ccccc12,3.19,2.99,2.748000000000001
c1ccc2c(c1)Cc1ccccc1-2,4.18,4.02,3.2578000000000014
c1ccc2c(c1)[nH]c1ccccc12,3.72,3.23,3.3211000000000013
COc1cc(C=O)cc(OC)c1OC,1.39,1.22,1.5249
O=C(O)Cc1cccc2ccccc12,2.24,2.6,2.4669000000000008
NC(=S)Nc1cccc2ccccc12,1.65,2.13,2.4953000000000003
O=c1[nH]c(=O)c2ccccc2[nH]1,0.77,0.78,0.2163999999999998
Clc1ccc2c(Cl)ccnc2c1,3.57,3.43,3.5416000000000007
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,2.09,1.87,0.6970999999999998
O=C(Nc1ccccc1)c1ccccc1O,3.27,3.3,2.6445000000000007
CCOC(=O)c1ccccc1N,2.57,2.76,1.4455
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,1.31,0.76,-1.0622000000000005
COc1c(Cl)cc(Cl)cc1Cl,4.11,4.01,3.655400000000001
O=C1OCc2ccccc21,0.8,0.71,1.357
O=C(O)Cc1c[nH]c2ccccc12,1.41,1.49,1.795
Clc1cccc(Cl)c1Cl,4.05,3.93,3.6468000000000007
Cc1cccc(C)c1N,1.84,2.17,1.88564
Cc1cccc(Cl)c1O,2.8,2.7,2.3540200000000007
Oc1c(Cl)cccc1Cl,2.75,2.8,2.699
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,4.78,4.72,4.7574
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,6.07,7.33,6.261600000000001
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,4.72,4.71,4.424900000000002
Cc1c(C)c(C)c(C)c(C)c1C,5.11,5.28,3.5371200000000025
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.12,4.74,4.6592
CCOC(=O)C(O)C(O)C(=O)OCC,-0.29,-0.08,-1.1656000000000004
Cc1cc(O)cc(C)c1Cl,3.27,3.25,2.662440000000001
Oc1c(Cl)cc(Cl)cc1Cl,3.69,3.45,3.3523999999999994
CCC(CC)C(=O)O,1.68,1.98,1.5072
C=CN1CCCC1=O,0.37,0.25,0.7523
O=C(O)c1ccsc1,1.5,1.69,1.4463
O=C(O)c1ccco1,0.64,1.0,0.9778
CC(=O)c1cccs1,1.25,1.49,1.9507
FC(F)(F)c1ccccc1Cl,3.53,3.6,3.3588000000000005
Nc1ccccc1C(F)(F)F,2.41,2.04,2.2876000000000003
CC(C)(C)c1ccccc1O,3.31,3.42,2.689700000000001
Cc1ccccc1S(N)(=O)=O,0.84,0.92,0.6424200000000001
Nc1ccc(S(=O)(=O)O)c(N)c1,-4.65,-3.55,0.0977000000000003
O=C(O)c1ccccc1Br,2.2,2.42,2.1473000000000004
O=C(O)c1ccccc1I,2.4,2.7,1.9894
NC(=O)c1ccccc1N,0.35,0.44,0.3677
CC(C)c1ccccc1O,2.88,2.97,2.5156000000000014
Cc1ccccc1[N+](=O)[O-],2.3,2.36,1.90322
O=[N+]([O-])c1ccccc1Cl,2.24,2.46,2.2482000000000006
Nc1ccccc1[N+](=O)[O-],1.85,2.02,1.177
O=[N+]([O-])c1ccccc1O,1.79,1.91,1.3003999999999998
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.56,3.67,2.7221000000000024
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1.44,1.54,1.1168
NC(=O)c1ccccc1C(N)=O,-1.73,-1.99,-0.1155999999999998
O=C(O)c1ccccc1C(=O)O,0.73,1.07,1.083
O=C1NC(=O)C(c2ccccc2)N1,0.46,0.49,0.5671
CC(=O)Nc1ccccc1C(=O)O,1.88,1.99,1.3432
O=C(O)c1cc(Br)ccc1O,3.23,3.13,1.8529
Cc1ccc(O)c(C(=O)O)c1,2.78,2.79,1.3988199999999995
Cc1ccc(Cl)cc1[N+](=O)[O-],3.05,3.0,2.556620000000001
O=[N+]([O-])c1cc(Cl)ccc1Cl,3.09,3.1,2.9016
Nc1ccc(Cl)cc1[N+](=O)[O-],2.72,2.66,1.8304
O=[N+]([O-])c1cc(Cl)ccc1O,2.46,2.55,1.9538
Cc1cc(O)c(C(C)C)cc1Cl,3.92,4.16,3.477420000000002
O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,3.48,3.74,3.5550000000000006
COC(=O)c1ccccc1C,2.75,2.38,1.78162
CCC(C)c1ccccc1O,3.27,3.46,2.9057000000000017
CC1CCC(C(C)C)C(O)C1,3.4,3.38,2.4395000000000007
CC1=CC(=O)C(C(C)C)CC1,2.85,3.07,2.567800000000001
CC(C)=C1CCC(C)CC1=O,3.08,3.2,2.711900000000001
Cc1ccc(C(C)C)c(O)c1,3.3,3.52,2.824020000000001
O=C(O)c1ccc(O)cc1O,1.63,1.76,0.796
O=Cc1ccccc1Cl,2.33,2.35,2.1525
CCc1ccccc1O,2.47,2.55,1.9546
OCc1ccccc1O,0.73,0.6,0.8845000000000001
O=Cc1ccccc1O,1.81,2.01,1.2047
COc1ccccc1N,1.18,1.16,1.2774
COc1ccccc1O,1.32,1.34,1.4008
Cc1cccc2ccccc12,3.87,3.72,3.148220000000002
Clc1cccc2ccccc12,4.0,3.81,3.4932000000000016
Oc1cccc2ccccc12,2.85,2.69,2.5454000000000008
O=c1nn[nH]c2ccccc12,0.83,1.35,0.3180999999999996
c1ccc(Nc2cccc3ccccc23)cc1,4.2,4.47,4.583400000000003
Cc1cc(=O)oc2cc(O)ccc12,1.9,1.58,1.80702
Nc1ccccc1-c1ccccc1,2.84,2.84,2.9358000000000013
Oc1ccccc1-c1ccccc1,3.09,3.28,3.059200000000001
O=C1c2ccccc2Cc2ccccc21,3.66,3.81,2.8218000000000005
Nc1c2ccccc2nc2ccccc12,2.74,2.4,2.970200000000001
O=c1c2ccccc2oc2ccccc12,3.39,3.84,2.946200000000001
O=C(O)C(O)c1ccccc1,0.62,0.57,0.8046
CNC(C)C(O)c1ccccc1,1.01,0.68,1.3279000000000003
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,3.87,3.5,3.0496000000000016
OC(c1ccccc1)c1ccccc1,2.67,2.71,2.768300000000001
O=C(c1ccccc1)c1ccccn1,1.88,1.96,2.3126
COc1cccc(OC)c1O,1.15,1.16,1.4093999999999998
N#Cc1ccccc1C#N,0.99,1.09,1.42996
COc1ccccc1OC,1.6,1.64,1.7038
c1cnc2ncncc2n1,-0.58,-0.94,0.4197999999999998
c1ccc2nccnc2c1,1.32,1.12,1.6298
c1ccc2ccccc2c1,3.3,3.17,2.8398000000000003
c1ccc2ncccc2c1,2.03,2.14,2.2348
COc1ccccc1[N+](=O)[O-],1.73,1.89,1.6033999999999995
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,1.73,2.2,2.2427
O=C(O)c1ccccc1Nc1ccccc1,4.36,4.18,3.128400000000001
Cc1ccc(C(C)C)c(OCCN(C)C)c1,3.79,3.77,3.0588200000000016
Cc1[nH]c2ccccc2c1C,3.05,3.15,2.78474
O=C1Nc2ccccc2C1=O,0.83,0.45,0.8213999999999999
Cc1ccc2ccccc2c1,3.86,3.72,3.148220000000002
Clc1ccc2ccccc2c1,3.9,3.81,3.4932000000000016
Nc1ccc2ccccc2c1,2.28,2.25,2.4220000000000006
Cc1ccc2ncccc2c1,2.57,2.69,2.5432200000000007
Cc1ccc2ccccc2n1,2.59,2.69,2.5432200000000007
O=c1ccc2ccccc2o1,1.39,1.51,1.793
CCN(CC)c1ccccc1,3.31,3.15,2.532800000000001
Nc1nc(N)nc(-c2ccccc2)n1,1.36,1.44,0.7029999999999998
CN(C)CCN(Cc1cccs1)c1ccccn1,2.87,2.55,2.7113000000000005
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3.27,2.81,2.6584000000000003
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3.51,3.21,3.8248000000000006
CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,1.75,1.75,3.805640000000002
CCC1C(=O)OCC1Cc1cncn1C,0.12,0.24,1.1618000000000002
c1ccc2cc3cc4ccccc4cc3cc2c1,5.76,5.52,5.146200000000003
O=C1CCN(c2ccccc2)N1,0.89,0.77,0.9279
Oc1cc2ccccc2cc1O,2.24,2.21,2.251000000000001
CCN(CCO)c1ccccc1,2.1,1.69,1.5052
c1ccc(-c2ccccc2)cc1,4.01,3.76,3.353600000000002
c1ccc(N2CCOCC2)cc1,1.36,1.78,1.5232
c1ccc(N2CCNCC2)cc1,1.1,1.54,1.0961999999999996
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,1.06,0.74,1.3126
Nc1ccc2cc3ccc(N)cc3nc2c1,1.83,1.48,2.5524000000000004
Brc1ccc(-c2ccccc2)cc1,4.96,4.65,4.116100000000002
Nc1ccc(-c2ccccc2)cc1,2.86,2.84,2.9358000000000013
Oc1ccc(-c2ccccc2)cc1,3.2,3.28,3.059200000000001
O=C(O)c1cc2ccccc2cc1O,3.05,3.42,2.2436
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,4.67,3.74,4.008600000000002
c1ccc2nc3ccccc3nc2c1,2.84,2.29,2.7830000000000004
c1ccc2c(c1)Cc1ccccc1O2,4.23,4.31,3.3831000000000016
c1ccc2c(c1)Nc1ccccc1S2,4.15,3.82,3.894800000000001
c1ccc2c(c1)Sc1ccccc1S2,4.47,4.82,4.302400000000001
Brc1ccc(-c2ccc(Br)cc2)cc1,5.72,5.54,4.878600000000002
Nc1ccc(-c2ccc(N)cc2)cc1,1.34,1.92,2.518
O=C(O)c1ccc(-c2ccccc2)cc1,3.75,3.64,3.051800000000001
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,3.82,3.57,3.261800000000002
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,6.03,5.52,5.020600000000004
COc1ccc(OC)c(C=O)c1,1.91,1.87,1.5163
COc1ccc2ccccc2c1,3.47,3.25,2.8484000000000007
COc1ccc(C(=O)O)cc1OC,1.61,1.52,1.402
O=C(O)c1ccc2ccccc2c1,3.28,3.05,2.5380000000000003
COc1ccccc1OCC(O)CO,1.39,0.42,0.4272000000000001
COc1ccccc1NC(C)=O,0.67,0.62,1.6535999999999995
CCC(=O)c1ccccc1,2.19,2.16,2.2793
COC(=O)c1ccccc1,2.12,1.83,1.4732
COC(=O)c1cccnc1,0.83,0.64,0.8681999999999999
CN(C=O)c1ccccc1,1.09,0.96,1.2792
Cc1cc(Cl)ccc1OC(C)C(=O)O,3.13,2.94,2.5003199999999994
