SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction,mols,carboxylic acid,amide,ester,benzene,ketone,halogen,primary amine,secondary amine,tertiary amine,aliphatic hydroxyl,unbranched alkane >4,alkyl halide,nitrile,nitro,sulfide,sulfonamide,ether,aromatic hydroxyl,aromatic nitrogen,aromatic amine,aniline,phenol,bicyclic,rings,saturated rings,aromatic rings
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-0.96,-0.38,-1.2181,-0.92,-0.37,-1.4,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913990>,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1,1
CC(N)C(O)c1cccc(O)c1,-0.27,-0.26,0.7728000000000002,-0.26,0.79,0.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913A00>,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
CC(C)NCC(O)c1ccc2ccccc2c1,3.0,2.35,2.871200000000001,2.35,2.85,2.49,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913A70>,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
NNC(=O)c1ccncc1,-0.7,-0.81,-0.3149000000000006,-1.95,-0.28,-0.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913AE0>,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,0.42,0.25,1.2272,0.25,1.38,0.65,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913B50>,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CC(C)NNC(=O)c1ccncc1,0.37,0.56,0.7243999999999996,0.56,0.72,0.51,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913BC0>,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
C1CCc2nnnn2CC1,0.14,0.87,0.3994999999999998,0.87,1.26,0.95,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913C30>,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,1
CCN(CC)N=O,0.48,0.34,1.0095999999999998,0.34,0.56,0.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913CA0>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(=O)c1ccccc1,0.64,0.74,0.7855000000000001,0.74,1.29,0.83,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913D10>,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
O=C(O)c1ccncc1,0.32,0.69,0.7797999999999999,0.69,0.12,0.28,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913D80>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
COP(=S)(OC)Oc1ccc(SC)c(C)c1,4.09,4.08,3.6130200000000015,4.68,2.49,3.31,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913DF0>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,0.08,4.85,4.175280000000002,4.06,4.28,3.83,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913E60>,0,0,0,2,0,2,0,10,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1.62,1.51,-1.0200999999999996,2.22,0.23,1.49,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913ED0>,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)OP(=O)(F)OC(C)C,1.17,1.2,2.914000000000001,0.68,1.12,1.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B7913F40>,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)OCCCCOS(C)(=O)=O,-0.52,-0.68,-0.2809999999999997,-0.68,-0.5,-0.29,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C040>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCC(=O)O,-3.17,-3.6,-0.1900999999999997,-3.6,-0.25,-0.62,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C0B0>,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClC(Cl)(Cl)Cl,2.83,2.44,2.5529,2.44,2.23,3.58,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C120>,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1C(=O)C(C)(C2=CCCCC2)C(=O)N=C1O,1.98,2.02,1.4057,1.01,1.35,2.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C190>,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CC[N+](CC)(CC)CC.[Cl-],-3.15,-2.22,-1.1131999999999982,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C200>,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.83,3.73,3.271100000000001,4.39,2.14,2.87,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C270>,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
NCC(=O)O,-3.21,-3.41,-0.9703,-3.41,-1.22,-0.98,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C2E0>,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(N)C(=O)O,-2.905,-2.99,-0.5817999999999999,-2.99,-0.7,-0.6,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C350>,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(CO)C(=O)O,-3.07,-3.46,-1.6094,-4.46,-1.51,-1.49,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C3C0>,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,3.08,3.71,4.266700000000004,3.26,3.56,3.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C430>,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,3,0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,6.42,7.05,5.553220000000004,7.05,5.77,5.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C4A0>,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,5.07,5.64,4.828600000000004,5.64,3.96,5.09,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C510>,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,3.44,3.29,3.1732000000000014,3.13,2.19,2.73,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C580>,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,4,5,3,2
c1ccc2cc3c(ccc4ccccc43)cc2c1,5.76,5.52,5.146200000000003,5.52,5.09,4.56,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C5F0>,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4
O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1.09,0.82,1.3814,0.06,2.12,1.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C660>,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,4.13,4.47,4.431120000000003,5.43,2.64,3.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C6D0>,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1.14,0.92,0.9089999999999998,0.69,1.14,1.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C740>,0,1,0,1,0,2,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1
OCC(O)CO,-1.76,-1.65,-1.6681,-2.25,-1.37,-1.41,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C7B0>,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(CC(=O)O)C(=O)O,-3.89,-4.32,-1.127,-4.32,-1.14,-1.25,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C820>,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(=O)CCC(N)C(=O)O,-3.64,-4.49,-1.3361999999999998,-4.49,-1.14,-1.53,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C890>,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(CCC(=O)O)C(=O)O,-3.69,-3.83,-0.7369000000000001,-3.83,-0.73,-0.92,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C900>,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCCC(N)C(=O)O,-3.05,-2.99,-0.4726999999999995,-2.99,-0.27,-0.68,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C970>,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(CSSCC(N)C(=O)O)C(=O)O,-5.08,-4.34,-0.8083999999999993,-4.34,-1.13,-0.88,<rdkit.Chem.rdchem.Mol object at 0x00000184B792C9E0>,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCc1ccc(C(=O)O)cc1,1.03,0.95,0.8435000000000001,0.95,1.2,0.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CA50>,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C[N+](C)(C)Cc1ccccc1.[Cl-],-2.17,-2.47,-1.1031999999999975,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CAC0>,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CCCCCCCCCCCCCCCC(=O)O,7.17,6.96,5.552300000000005,6.96,5.21,6.37,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CB30>,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCC(=O)O,8.23,7.94,6.332500000000007,7.94,5.69,7.28,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CBA0>,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(N)=O,-2.11,-1.56,-0.9762000000000002,-1.56,-1.46,-1.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CC10>,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(O)C(Cl)(Cl)Cl,2.03,2.09,2.127500000000001,2.09,1.94,1.82,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CC80>,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1.93,1.85,2.0925,2.12,2.64,1.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CCF0>,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,7,4,1
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0.89,0.72,1.1981,1.74,1.66,1.39,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CD60>,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5,1,1
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2.47,2.16,1.7695999999999998,3.08,2.2,2.11,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CDD0>,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.72,3.03,2.2131,3.03,2.52,2.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CE40>,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2.07,2.0,1.1849999999999998,2.19,1.16,1.91,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CEB0>,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CCC1(CC)C(=O)NC(=O)NC1=O,0.65,0.6,0.1587999999999999,0.79,0.25,0.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CF20>,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.58,1.33,1.7738999999999998,1.23,2.41,2.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B792CF90>,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,1,1
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-3.7,-4.27,-5.395599999999993,-0.36,-3.9,-4.31,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D000>,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0
CCCC(C)(COC(N)=O)COC(N)=O,0.7,0.98,0.9834000000000004,0.98,1.5,1.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D070>,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CC(O)CO,-0.92,-0.78,-0.6405000000000001,-0.78,-0.53,-0.52,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D0E0>,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,-0.62,-0.68,0.4389999999999997,-3.3,-1.17,-0.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D150>,0,1,0,1,2,1,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,3,4,0,1
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,3.67,4.12,3.612600000000002,5.07,4.0,4.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D1C0>,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,4,2,1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,3.21,2.89,2.1955,2.89,2.38,2.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D230>,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
N=C(N)NS(=O)(=O)c1ccc(N)cc1,-1.22,-1.07,-0.5594299999999999,-1.07,0.22,-0.51,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D2A0>,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.19,0.76,1.4764399999999998,0.76,1.47,1.39,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D310>,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,0,2
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,6.159999999999999,6.26,5.682800000000001,6.26,5.47,4.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D380>,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,2,0
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,3.87,3.67,4.723500000000005,3.72,4.05,3.58,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D3F0>,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.3,2.14,3.795500000000003,3.33,3.23,3.43,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D460>,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,3
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,5.8,6.62,5.763040000000004,6.62,5.55,5.53,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D4D0>,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,2.3,2.78,2.8499000000000025,2.9,2.96,3.07,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D540>,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,4,0,2
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.07,0.16,-1.0293,0.76,0.2,-0.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D5B0>,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,2
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.69,2.41,2.5238000000000005,2.41,2.64,2.75,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D620>,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0,0.6,1.5504200000000004,1.71,1.51,1.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D690>,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,3.36,3.72,4.269300000000004,3.78,3.92,3.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D700>,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0
CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,3.99,3.48,4.205100000000003,3.83,4.03,3.62,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D770>,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,3.32,3.27,3.879200000000003,3.32,3.7,3.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D7E0>,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,2.44,2.42,2.950700000000001,0.37,2.95,1.16,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D850>,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2
CC1=CC(=O)c2ccccc2C1=O,2.2,2.21,2.0119,2.21,1.7,2.2,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D8C0>,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.76,3.69,3.781100000000002,3.68,2.9,4.18,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D930>,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.88,4.79,4.580200000000004,4.78,3.22,4.7,<rdkit.Chem.rdchem.Mol object at 0x00000184B792D9A0>,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,2
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.2,3.82,3.942700000000003,3.8,2.63,4.16,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DA10>,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,2
CN(C)CCCN1c2ccccc2Sc2ccccc21,4.55,4.56,4.241000000000003,4.55,3.26,4.08,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DA80>,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,2
Cn1c(=O)c2[nH]cnc2n(C)c1=O,-0.03,-0.39,-1.0397000000000003,0.22,-0.13,-0.31,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DAF0>,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2,0,2
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-1.05,-1.38,-1.9800000000000009,-2.95,-1.24,-2.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DB60>,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,1,0,4,0,1,0,1,3,1,2
OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,-2.1,-1.84,-1.8566000000000007,-3.37,-1.24,-1.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DBD0>,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,1,4,0,0,0,1,3,1,2
CN(C)CCOC(c1ccccc1)c1ccccc1,3.27,3.11,3.3542000000000023,3.11,3.26,3.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DC40>,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,2.95,3.69,3.860000000000003,4.56,2.44,3.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DCB0>,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,3,0,3
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.86,4.26,3.644400000000001,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DD20>,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,4.45,4.09,4.005799999999999,4.09,3.62,4.22,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DD90>,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.07,-0.1,-0.3512999999999996,-1.12,0.53,0.39,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DE00>,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,1
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,-0.24,-0.23,-0.0608999999999999,-1.61,0.45,0.08,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DE70>,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-1.98,-1.86,-2.851899999999999,-1.86,-1.71,-2.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DEE0>,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1,1
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,-1.85,-1.28,0.2684000000000003,-1.99,0.38,0.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DF50>,2,1,0,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,4,0,3,0,1,3,0,3
CCOc1cc(N)ccc1C(=O)O,0.99,1.19,1.3657,1.53,1.24,1.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B792DFC0>,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-0.29,-0.8,-1.0602000000000005,-1.35,-0.51,-1.23,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E030>,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1,1
CCN(CC)C(=O)c1cccnc1,0.33,0.52,1.5636,1.21,1.02,0.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E0A0>,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
O=c1ccc2ccccc2[nH]1,1.26,1.32,1.5280999999999998,1.32,1.59,1.25,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E110>,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,1.68,0.84,2.0128,1.69,1.43,2.09,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E180>,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,1,0,0,2,0,2,0,1,3,0,3
CNCC(O)c1cccc(O)c1,-0.31,-0.21,0.645,-0.21,0.79,0.59,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E1F0>,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
CCN(CC)CCOC(=O)c1ccc(N)cc1,2.14,1.99,1.7674,1.99,2.12,1.78,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E260>,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
Cc1ccccc1OCC(O)CO,1.41,1.41,0.7270199999999998,1.01,1.1,1.25,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E2D0>,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
O=C1Cc2ccccc2N1,1.16,1.04,1.1811999999999998,0.82,1.36,0.82,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E340>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1
O=c1[nH]c2ccccc2o1,1.16,0.95,1.1211,1.2,1.41,1.34,<rdkit.Chem.rdchem.Mol object at 0x00000184B792E3B0>,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2
